WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,Stuttgart,Porsche Tennis Grand Prix,18/04/2023,WTA500,Indoor,Clay,1st Round,3,Maria T.,In-Albon Y.,71,138,833,480,6,2,4,6,7,6,2,1,Completed,1.29,3.75,1.34,3.54,1.34,3.9,1.3,3.43
19,Stuttgart,Porsche Tennis Grand Prix,18/04/2023,WTA500,Indoor,Clay,1st Round,3,Ostapenko J.,Raducanu E.,22,68,1715,839,6,2,6,1,,,2,0,Completed,1.67,2.2,1.63,2.4,1.78,2.4,1.63,2.25
19,Stuttgart,Porsche Tennis Grand Prix,18/04/2023,WTA500,Indoor,Clay,1st Round,3,Krejcikova B.,Samsonova L.,12,15,2443,2246,6,2,6,0,,,2,0,Completed,1.57,2.38,1.56,2.58,1.59,2.65,1.53,2.46
19,Stuttgart,Porsche Tennis Grand Prix,19/04/2023,WTA500,Indoor,Clay,1st Round,3,Pliskova Ka.,Sakkari M.,17,9,2210,3191,6,2,6,3,,,2,0,Completed,2.1,1.73,2.15,1.77,2.26,1.79,2.09,1.72
19,Stuttgart,Porsche Tennis Grand Prix,19/04/2023,WTA500,Indoor,Clay,1st Round,3,Gauff C.,Kudermetova V.,6,13,4346,2360,6,2,4,6,7,6,2,1,Completed,1.44,2.75,1.48,2.82,1.56,2.88,1.46,2.68
19,Stuttgart,Porsche Tennis Grand Prix,19/04/2023,WTA500,Indoor,Clay,1st Round,3,Rybakina E.,Niemeier J.,7,65,4305,858,7,5,6,3,,,2,0,Completed,1.2,4.5,1.16,6.03,1.2,6.03,1.16,5.04
19,Stuttgart,Porsche Tennis Grand Prix,19/04/2023,WTA500,Indoor,Clay,2nd Round,3,Sabalenka A.,Krejcikova B.,2,12,6891,2443,6,2,6,3,,,2,0,Completed,1.8,2,1.88,2.01,1.88,2.14,1.79,2
19,Stuttgart,Porsche Tennis Grand Prix,19/04/2023,WTA500,Indoor,Clay,2nd Round,3,Jabeur O.,Ostapenko J.,4,22,5031,1715,1,6,7,5,6,3,2,1,Completed,1.62,2.3,1.53,2.66,1.65,2.67,1.55,2.43
19,Stuttgart,Porsche Tennis Grand Prix,20/04/2023,WTA500,Indoor,Clay,2nd Round,3,Pliskova Ka.,Vekic D.,17,23,2210,1707,6,2,6,7,7,6,2,1,Completed,1.5,2.63,1.56,2.59,1.57,2.66,1.52,2.48
19,Stuttgart,Porsche Tennis Grand Prix,20/04/2023,WTA500,Indoor,Clay,2nd Round,3,Potapova A.,Gauff C.,24,6,1679,4346,6,2,6,3,,,2,0,Completed,2.38,1.57,2.41,1.63,2.46,1.67,2.32,1.59
19,Stuttgart,Porsche Tennis Grand Prix,20/04/2023,WTA500,Indoor,Clay,2nd Round,3,Badosa P.,Bucsa C.,31,77,1283,770,6,1,6,2,,,2,0,Completed,1.07,9,1.09,9.19,1.09,9.19,1.07,8.11
19,Stuttgart,Porsche Tennis Grand Prix,20/04/2023,WTA500,Indoor,Clay,2nd Round,3,Swiatek I.,Zheng Q.,1,25,8975,1675,6,1,6,4,,,2,0,Completed,1.14,5.5,1.19,5.25,1.26,5.5,1.18,4.83
19,Stuttgart,Porsche Tennis Grand Prix,20/04/2023,WTA500,Indoor,Clay,2nd Round,3,Garcia C.,Maria T.,5,71,4990,833,7,6,6,4,,,2,0,Completed,1.25,4,1.28,4.07,1.29,4.08,1.26,3.78
19,Stuttgart,Porsche Tennis Grand Prix,20/04/2023,WTA500,Indoor,Clay,2nd Round,3,Haddad Maia B.,Rybakina E.,14,7,2276,4305,6,1,3,1,,,1,0,Retired,3.4,1.33,3.6,1.33,3.6,1.41,3.18,1.34
19,Stuttgart,Porsche Tennis Grand Prix,21/04/2023,WTA500,Indoor,Clay,Quarterfinals,3,Sabalenka A.,Badosa P.,2,31,6891,1283,4,6,6,4,6,4,2,1,Completed,1.5,2.63,1.53,2.69,1.53,2.93,1.48,2.61
19,Stuttgart,Porsche Tennis Grand Prix,21/04/2023,WTA500,Indoor,Clay,Quarterfinals,3,Potapova A.,Garcia C.,24,5,1679,4990,4,6,6,3,6,3,2,1,Completed,1.73,2.1,1.72,2.26,1.75,2.26,1.71,2.12
19,Stuttgart,Porsche Tennis Grand Prix,21/04/2023,WTA500,Indoor,Clay,Quarterfinals,3,Jabeur O.,Haddad Maia B.,4,14,5031,2276,6,3,6,0,,,2,0,Completed,1.44,2.75,1.45,3,1.48,3.11,1.41,2.85
19,Stuttgart,Porsche Tennis Grand Prix,21/04/2023,WTA500,Indoor,Clay,Quarterfinals,3,Swiatek I.,Pliskova Ka.,1,17,8975,2210,4,6,6,1,6,2,2,1,Completed,1.08,8,1.1,9.86,1.1,9.86,1.08,7.87
19,Stuttgart,Porsche Tennis Grand Prix,22/04/2023,WTA500,Indoor,Clay,Semifinals,3,Sabalenka A.,Potapova A.,2,24,6891,1679,6,1,6,2,,,2,0,Completed,1.33,3.4,1.36,3.46,1.36,3.46,1.34,3.24
19,Stuttgart,Porsche Tennis Grand Prix,22/04/2023,WTA500,Indoor,Clay,Semifinals,3,Swiatek I.,Jabeur O.,1,4,8975,5031,3,0,,,,,0,0,Retired,1.29,3.75,1.28,4.16,1.34,4.2,1.27,3.72
19,Stuttgart,Porsche Tennis Grand Prix,23/04/2023,WTA500,Indoor,Clay,The Final,3,Swiatek I.,Sabalenka A.,1,2,8975,6891,6,3,6,4,,,2,0,Completed,1.44,2.75,1.48,2.84,1.48,2.9,1.44,2.74
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Bogdan A.,Bondar A.,61,89,904,712,4,6,6,4,7,6,2,1,Completed,1.5,2.63,1.46,2.92,1.56,2.92,1.47,2.66
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Niemeier J.,Wang Xin.,67,60,858,923,6,4,6,2,,,2,0,Completed,1.53,2.5,1.53,2.66,1.54,2.67,1.52,2.5
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Cirstea S.,Davis L.,44,56,1109,967,6,3,3,6,6,1,2,1,Completed,1.29,3.75,1.28,4.05,1.31,4.05,1.26,3.76
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Cocciaretto E.,Strycova B.,50,N/A,1076,N/A,6,3,7,6,,,2,0,Completed,1.11,6.5,1.11,7.76,1.14,8.59,1.1,6.95
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Muchova K.,Kontaveit A.,52,87,1036,735,6,2,6,2,,,2,0,Completed,1.25,4,1.27,4.12,1.28,4.33,1.25,3.86
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Marino R.,Zhu L.,79,39,753,1215,7,6,6,4,,,2,0,Completed,1.8,2,1.78,2.14,1.91,2.14,1.78,2.04
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Zanevska M.,Kenin S.,75,138,775,495,6,0,6,3,,,2,0,Completed,2.5,1.53,2.47,1.6,2.7,1.6,2.48,1.53
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Fruhvirtova L.,Volynets K.,58,103,941,651,6,3,7,5,,,2,0,Completed,1.73,2.1,1.75,2.19,1.75,2.25,1.73,2.1
20,Madrid,Mutua Madrid Open,25/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Putintseva Y.,Liu C.,51,55,1046,982,6,4,6,4,,,2,0,Completed,1.5,2.63,1.54,2.62,1.54,2.9,1.49,2.57
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Masarova R.,Bucsa C.,74,70,777,835,6,3,5,7,6,4,2,1,Completed,1.67,2.2,1.68,2.34,1.72,2.38,1.65,2.21
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Mcnally C.,Galfi D.,69,93,840,692,4,6,6,0,6,3,2,1,Completed,1.8,2,1.77,2.16,1.82,2.2,1.71,2.12
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Maria T.,Eala A.,66,267,859,254,6,1,6,1,,,2,0,Completed,1.08,8,1.1,8.76,1.1,8.76,1.08,7.71
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Andreeva M.,Fernandez L.A.,194,49,346,1079,6,3,6,4,,,2,0,Completed,2.38,1.57,2.32,1.67,2.59,1.67,2.36,1.58
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Sherif M.,Giorgi C.,59,40,940,1214,4,6,6,4,,,1,1,Retired,2.3,1.62,2.27,1.7,2.36,1.7,2.25,1.63
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Rus A.,Anisimova A.,107,46,591,1094,7,5,6,2,,,2,0,Completed,2.5,1.53,2.32,1.67,2.8,1.67,2.34,1.59
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Kalinskaya A.,Fruhvirtova B.,62,145,900,467,2,6,6,4,6,4,2,1,Completed,1.36,3.2,1.49,2.81,1.49,3.2,1.4,2.93
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Osorio M.,Burel C.,115,109,556,585,6,3,6,4,,,2,0,Completed,1.5,2.63,1.62,2.42,1.62,2.73,1.55,2.43
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Wang Xiy.,Gracheva V.,65,43,859,1164,6,7,6,3,6,4,2,1,Completed,3.4,1.33,3.13,1.41,3.4,1.41,3.2,1.34
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Sasnovich A.,Svitolina E.,47,1088,1089,10,6,4,7,5,,,2,0,Completed,2.1,1.73,2.24,1.72,2.25,1.8,2.14,1.7
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Parrizas Diaz N.,Blinkova A.,76,64,755,886,6,3,6,0,,,2,0,Completed,1.8,2,1.81,2.09,1.91,2.09,1.83,1.97
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Frech M.,Paolini J.,100,68,671,841,6,2,6,3,,,2,0,Completed,2.38,1.57,2.33,1.67,2.7,1.67,2.29,1.62
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Burillo I.,Kanepi K.,110,63,582,888,6,7,6,2,6,4,2,1,Completed,4,1.25,3.91,1.29,4.5,1.29,3.83,1.26
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Jimenez V.,599,175,60,394,6,1,6,7,7,6,2,1,Completed,1.5,2.63,1.6,2.49,1.69,2.63,1.56,2.41
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Tsurenko L.,Bronzetti L.,77,97,754,677,6,1,6,3,,,2,0,Completed,1.36,3.2,1.52,2.71,1.52,3.2,1.43,2.82
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Grabher J.,Tomova V.,92,73,693,777,6,1,7,6,,,2,0,Completed,2.38,1.57,2.64,1.53,2.64,1.62,2.45,1.54
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Siegemund L.,Podoroska N.,128,104,521,649,3,6,6,3,6,3,2,1,Completed,1.53,2.5,1.53,2.67,1.55,2.75,1.49,2.58
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Parks A.,Schmiedlova A.,54,96,989,681,6,2,6,7,6,2,2,1,Completed,3,1.4,3.05,1.43,3.2,1.44,3.01,1.38
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Bouchard E.,Yastremska D.,285,149,227,446,6,7,6,2,6,2,2,1,Completed,2,1.8,2.07,1.83,2.1,1.83,2.01,1.79
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Vondrousova M.,Bassols M.,80,119,751,543,6,1,6,3,,,2,0,Completed,1.07,9,1.06,12.15,1.07,15.85,1.05,9.68
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Kovinic D.,Errani S.,57,83,942,748,6,4,6,0,,,2,0,Completed,1.5,2.63,1.51,2.72,1.52,2.75,1.5,2.57
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Cornet A.,Ruse E.G.,71,158,833,421,6,7,6,4,6,3,2,1,Completed,1.73,2.1,1.84,2.06,1.84,2.22,1.77,2.03
20,Madrid,Mutua Madrid Open,26/04/2023,WTA1000,Outdoor,Clay,1st Round,3,Cristian J.,Stephens S.,168,48,403,1087,5,7,6,4,6,4,2,1,Completed,2.3,1.62,2.56,1.56,2.56,1.77,2.39,1.57
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Sakkari M.,Rus A.,9,107,3191,591,6,4,6,4,,,2,0,Completed,1.3,3.5,1.41,3.14,1.41,3.53,1.35,3.17
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Niemeier J.,Kvitova P.,67,10,858,3162,7,6,6,1,,,2,0,Completed,3.2,1.36,3.14,1.41,3.2,1.48,3.08,1.37
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Andreeva M.,Haddad Maia B.,194,14,346,2276,7,6,6,3,,,2,0,Completed,2.3,1.62,2.3,1.68,2.36,1.73,2.18,1.67
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Masarova R.,Vekic D.,74,23,777,1733,6,1,7,6,,,2,0,Completed,2.38,1.57,2.51,1.58,2.65,1.62,2.47,1.53
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Burillo I.,6,110,4400,582,6,4,6,1,,,2,0,Completed,1.04,13,1.05,14.71,1.06,14.71,1.04,11.52
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Osorio M.,Kostyuk M.,115,36,556,1245,3,6,6,4,6,3,2,1,Completed,2.38,1.57,2.61,1.55,2.61,1.59,2.49,1.52
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Ostapenko J.,Fruhvirtova L.,22,58,1740,941,6,0,6,3,,,2,0,Completed,1.25,4,1.21,4.91,1.26,4.91,1.22,4.29
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Samsonova L.,Zanevska M.,18,75,2062,775,6,2,6,3,,,2,0,Completed,1.44,2.75,1.45,2.96,1.51,2.96,1.44,2.75
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Badosa P.,Cocciaretto E.,42,50,1198,1076,6,3,4,6,6,4,2,1,Completed,1.2,4.5,1.21,5,1.23,5,1.19,4.58
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Linette M.,Vondrousova M.,19,80,1810,751,7,6,4,6,6,4,2,1,Completed,5,1.17,5.42,1.18,5.6,1.21,4.98,1.17
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Mertens E.,Marino R.,29,79,1354,753,6,3,6,1,,,2,0,Completed,1.4,3,1.29,3.94,1.4,3.98,1.32,3.38
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Sherif M.,Kalinina A.,59,34,940,1272,6,2,7,6,,,2,0,Completed,2.38,1.57,2.49,1.59,2.49,1.63,2.4,1.56
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Garcia C.,Putintseva Y.,5,51,5030,1046,6,3,6,4,,,2,0,Completed,1.5,2.63,1.52,2.69,1.52,2.75,1.49,2.6
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Begu I.,Muchova K.,35,52,1258,1036,6,4,7,5,,,2,0,Completed,2.75,1.44,3.11,1.41,3.11,1.48,2.74,1.44
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Rogers S.,Bogdan A.,38,61,1239,904,6,2,6,2,,,2,0,Completed,2,1.8,2.04,1.85,2.1,2.1,1.98,1.82
20,Madrid,Mutua Madrid Open,27/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Sabalenka A.,Cirstea S.,2,44,6891,1109,6,4,6,3,,,2,0,Completed,1.2,4.5,1.25,4.22,1.31,4.5,1.23,4.04
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Zheng Q.,Mcnally C.,24,69,1729,840,6,4,7,6,,,2,0,Completed,1.2,4.5,1.19,5.22,1.25,5.22,1.2,4.47
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Kudermetova V.,Parrizas Diaz N.,13,76,2280,755,6,3,4,6,6,2,2,1,Completed,1.4,3,1.47,2.88,1.5,3,1.42,2.83
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Kasatkina D.,Pavlyuchenkova A.,8,599,3505,60,6,4,6,3,,,2,0,Completed,1.36,3.2,1.37,3.33,1.42,3.4,1.35,3.18
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Krejcikova B.,Kovinic D.,12,57,2497,942,6,3,4,6,6,0,2,1,Completed,1.22,4.33,1.27,4.14,1.28,4.33,1.23,4.08
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Rybakina E.,62,7,900,4305,7,5,4,6,6,2,2,1,Completed,4.33,1.22,4.49,1.24,4.55,1.25,4.12,1.23
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Trevisan M.,Bouchard E.,20,285,1778,227,6,2,7,5,,,2,0,Completed,2,1.8,2.04,1.85,2.15,1.9,2,1.8
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Pera B.,Maria T.,32,66,1279,859,6,1,6,3,,,2,0,Completed,1.8,2,1.75,2.19,1.82,2.19,1.73,2.09
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Martic P.,Siegemund L.,33,128,1275,521,7,6,6,3,,,2,0,Completed,1.8,2,1.76,2.17,1.8,2.2,1.73,2.1
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Alexandrova E.,Cornet A.,17,71,2075,833,7,6,6,3,,,2,0,Completed,1.4,3,1.36,3.38,1.41,3.46,1.36,3.09
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Parks A.,Azarenka V.,54,16,989,2237,6,2,7,6,,,2,0,Completed,4.5,1.2,4.89,1.21,5.25,1.24,4.61,1.19
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Potapova A.,Cristian J.,25,168,1566,403,7,5,3,6,6,2,2,1,Completed,1.25,4,1.25,4.42,1.26,4.42,1.23,4.11
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Tsurenko L.,Teichmann J.,77,30,754,1300,3,6,6,2,6,4,2,1,Completed,1.73,2.1,1.77,2.16,1.8,2.16,1.74,2.08
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Pegula J.,Frech M.,3,100,5735,671,7,6,6,3,,,2,0,Completed,1.13,6,1.12,7.53,1.15,13,1.11,6.61
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Bouzkova M.,Sasnovich A.,31,47,1298,1089,6,4,6,7,6,3,2,1,Completed,1.67,2.2,1.84,2.06,1.86,2.2,1.77,2.05
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Swiatek I.,Grabher J.,1,92,8975,693,6,3,6,2,,,2,0,Completed,1.02,21,1.02,29.2,1.02,29.2,1.01,17.53
20,Madrid,Mutua Madrid Open,28/04/2023,WTA1000,Outdoor,Clay,2nd Round,3,Wang Xiy.,Andreescu B.,65,27,859,1432,3,6,7,6,6,2,2,1,Completed,2.75,1.44,2.73,1.51,2.85,1.51,2.66,1.47
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Begu I.,Rogers S.,35,38,1258,1239,7,5,6,2,,,2,0,Completed,1.67,2.2,1.76,2.19,1.8,2.22,1.72,2.12
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Mertens E.,Niemeier J.,29,67,1354,858,6,3,6,4,,,2,0,Completed,1.67,2.2,1.85,2.07,1.85,2.3,1.73,2.11
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Sabalenka A.,Osorio M.,2,115,6891,556,6,4,7,5,,,2,0,Completed,1.1,7,1.12,7.94,1.12,7.94,1.1,6.81
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Samsonova L.,Ostapenko J.,18,22,2062,1740,6,2,6,0,,,2,0,Completed,2.1,1.73,2.27,1.71,2.27,1.85,2.11,1.72
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Andreeva M.,Linette M.,194,19,346,1810,6,3,6,3,,,2,0,Completed,1.62,2.3,1.61,2.48,1.66,2.48,1.61,2.29
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Badosa P.,Gauff C.,42,6,1198,4400,6,3,6,0,,,2,0,Completed,1.73,2.1,1.78,2.17,1.81,2.2,1.73,2.1
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Sherif M.,Garcia C.,59,5,940,5030,7,6,6,3,,,2,0,Completed,3.75,1.29,3.86,1.31,3.88,1.31,3.58,1.29
20,Madrid,Mutua Madrid Open,29/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Sakkari M.,Masarova R.,9,74,3191,777,3,6,6,3,6,3,2,1,Completed,1.4,3,1.49,2.83,1.49,3.09,1.4,2.91
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Trevisan M.,Parks A.,20,54,1778,989,7,6,6,1,,,2,0,Completed,1.57,2.38,1.57,2.58,1.66,2.58,1.58,2.36
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Kasatkina D.,Tsurenko L.,8,77,3505,754,6,4,6,2,,,2,0,Completed,1.62,2.3,1.62,2.45,1.67,2.45,1.62,2.28
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Kudermetova V.,Potapova A.,13,25,2280,1566,7,6,5,7,6,3,2,1,Completed,2.2,1.67,2.41,1.64,2.41,1.71,2.25,1.63
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Pegula J.,Bouzkova M.,3,31,5735,1298,6,4,7,6,,,2,0,Completed,1.22,4.33,1.22,4.85,1.26,4.85,1.21,4.28
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Martic P.,Kalinskaya A.,33,62,1275,900,6,3,4,6,6,3,2,1,Completed,2,1.8,1.98,1.93,2.02,1.93,1.94,1.85
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Swiatek I.,Pera B.,1,32,8975,1279,6,3,6,2,,,2,0,Completed,1.03,15,1.05,15.02,1.05,15.02,1.03,11.86
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Krejcikova B.,Wang Xiy.,12,65,2497,859,6,4,6,1,,,2,0,Completed,1.22,4.33,1.19,5.48,1.22,5.54,1.18,4.79
20,Madrid,Mutua Madrid Open,30/04/2023,WTA1000,Outdoor,Clay,3rd Round,3,Alexandrova E.,Zheng Q.,17,24,2075,1729,5,7,6,4,6,2,2,1,Completed,2.1,1.73,2.39,1.65,2.39,1.74,2.21,1.65
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Begu I.,Samsonova L.,35,18,1258,2062,6,4,6,4,,,2,0,Completed,2.3,1.62,2.28,1.71,2.4,1.75,2.21,1.66
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Sherif M.,Mertens E.,59,29,940,1354,6,4,0,6,6,4,2,1,Completed,2.3,1.62,2.19,1.76,2.35,1.76,2.24,1.64
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Sabalenka A.,Andreeva M.,2,194,6891,346,6,3,6,1,,,2,0,Completed,1.25,4,1.27,4.23,1.31,4.23,1.25,3.87
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Kudermetova V.,Kasatkina D.,13,8,2280,3505,7,5,1,6,7,6,2,1,Completed,2.2,1.67,2.3,1.69,2.3,1.8,2.17,1.68
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Sakkari M.,Badosa P.,9,42,3191,1198,6,4,6,4,,,2,0,Completed,2.75,1.44,3.35,1.38,3.35,1.5,2.83,1.43
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Martic P.,Krejcikova B.,33,12,1275,2497,6,3,7,6,,,2,0,Completed,4.33,1.22,4.2,1.27,4.55,1.28,4.11,1.23
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Pegula J.,Trevisan M.,3,20,5735,1778,6,3,2,6,6,3,2,1,Completed,1.17,5,1.2,5.23,1.2,5.23,1.18,4.77
20,Madrid,Mutua Madrid Open,1/05/2023,WTA1000,Outdoor,Clay,4th Round,3,Swiatek I.,Alexandrova E.,1,17,8975,2075,6,4,6,7,6,3,2,1,Completed,1.06,10,1.06,13.37,1.08,13.54,1.06,9.42
20,Madrid,Mutua Madrid Open,2/05/2023,WTA1000,Outdoor,Clay,Quarterfinals,3,Sabalenka A.,Sherif M.,2,59,6891,940,2,6,6,2,6,1,2,1,Completed,1.08,8,1.09,9.94,1.14,9.94,1.08,7.86
20,Madrid,Mutua Madrid Open,2/05/2023,WTA1000,Outdoor,Clay,Quarterfinals,3,Sakkari M.,Begu I.,9,35,3191,1258,6,7,6,4,6,2,2,1,Completed,1.67,2.2,1.74,2.22,1.76,2.27,1.67,2.19
